DATE,CLOSE,VOLUME
2016-11-07,703.130981,65047100
2016-11-08,709.848022,79660800
2016-11-09,723.273010,132429000
2016-11-10,715.533997,68807800
2016-11-11,716.411011,63119700
2016-11-12,705.054016,64622500
2016-11-13,702.031006,80318096
2016-11-14,705.020996,62993000
2016-11-15,711.619019,72038496
2016-11-16,744.197998,141294000
2016-11-17,740.976990,108579000
2016-11-18,751.585022,87363104
2016-11-19,751.616028,110608000
2016-11-20,731.026001,154116000
2016-11-21,739.247986,60802400
2016-11-22,751.346985,129906000
2016-11-23,744.593994,76543800
2016-11-24,740.289001,85919296
2016-11-25,741.648987,67807600
2016-11-26,735.382019,54962700
2016-11-27,732.034973,52601800
2016-11-28,735.812988,61888600
2016-11-29,735.604004,68511104
2016-11-30,745.690979,84070800
2016-12-01,756.773987,80461904
2016-12-02,777.943970,127605000
2016-12-03,771.155029,69547296
2016-12-04,773.872009,60557900
2016-12-05,758.700012,106363000
2016-12-06,764.223999,116218000
2016-12-07,768.132019,96426096
2016-12-08,770.809998,80111904
2016-12-09,772.794006,68705296
2016-12-10,774.650024,53843100
2016-12-11,769.731018,57313400
2016-12-12,780.086975,76571000
2016-12-13,780.556030,81645600
2016-12-14,781.481018,75979000
2016-12-15,778.088013,81580096
2016-12-16,784.906982,83608200
2016-12-17,790.828979,78989800
2016-12-18,790.530029,60524400
2016-12-19,792.713989,74886400
2016-12-20,800.875977,99629296
2016-12-21,834.281006,155576000
2016-12-22,864.539978,200027008
2016-12-23,921.984009,275564000
2016-12-24,898.822021,137727008
2016-12-25,896.182983,143664992
2016-12-26,907.609985,123771000
2016-12-27,933.197998,167308000
2016-12-28,975.921021,236630000
2016-12-29,973.497009,199320000
2016-12-30,961.237976,187474000
2016-12-31,963.742981,99135104
2017-01-01,998.325012,147775008
2017-01-02,1021.750000,222184992
2017-01-03,1043.839966,185168000
2017-01-04,1154.729980,344945984
2017-01-05,1013.380005,510199008
2017-01-06,902.200989,351876000
2017-01-07,908.585022,279550016
2017-01-08,911.198975,158715008
2017-01-09,902.828003,141876992
2017-01-10,907.679016,115808000
2017-01-11,777.757019,310928992
2017-01-12,804.833984,222326000
2017-01-13,823.984009,168968000
2017-01-14,818.411987,93063296
2017-01-15,821.797974,71013600
2017-01-16,831.533997,82755200
2017-01-17,907.937988,155095008
2017-01-18,886.617981,225676992
2017-01-19,899.072998,105625000
2017-01-20,895.026001,86728400
2017-01-21,921.789001,111158000
2017-01-22,924.672974,116573000
2017-01-23,921.012024,73588600
2017-01-24,892.687012,111349000
2017-01-25,901.541992,120831000
2017-01-26,917.585999,131958000
2017-01-27,919.750000,125594000
2017-01-28,921.590027,68979600
2017-01-29,919.495972,60851700
2017-01-30,920.382019,78227296
2017-01-31,970.403015,164582000
2017-02-01,989.023010,150110000
2017-02-02,1011.799988,145820992
2017-02-03,1029.910034,201278000
2017-02-04,1042.900024,155064000
2017-02-05,1027.339966,114208000
2017-02-06,1038.150024,111762000
2017-02-07,1061.349976,146007008
2017-02-08,1063.069946,201855008
2017-02-09,994.382996,407220000
2017-02-10,988.674011,190452000
2017-02-11,1004.450012,102261000
2017-02-12,999.181030,67530000
2017-02-13,990.642029,100607000
2017-02-14,1004.549988,137946000
2017-02-15,1007.479980,89759400
2017-02-16,1027.439941,122277000
2017-02-17,1046.209961,136474000
2017-02-18,1054.420044,99073504
2017-02-19,1047.869995,77423296
2017-02-20,1079.979980,109478000
2017-02-21,1115.300049,186868992
2017-02-22,1117.439941,136100000
2017-02-23,1166.719971,189454000
2017-02-24,1173.680054,330759008
2017-02-25,1143.839966,139960992
2017-02-26,1165.199951,116486000
2017-02-27,1179.969971,131570000
2017-02-28,1179.969971,184956000
2017-03-01,1222.500000,229056992
2017-03-02,1251.010010,368275008
2017-03-03,1274.989990,315739008
2017-03-04,1255.150024,183270000
2017-03-05,1267.119995,134127000
2017-03-06,1272.829956,153656992
2017-03-07,1223.540039,291256000
2017-03-08,1150.000000,332603008
2017-03-09,1188.489990,212283008
2017-03-10,1116.719971,563795968
2017-03-11,1175.829956,283320000
2017-03-12,1221.380005,227176000
2017-03-13,1231.920044,380276992
2017-03-14,1240.000000,245306000
2017-03-15,1249.609985,297804992
2017-03-16,1187.810059,638568000
2017-03-17,1100.229980,706598976
2017-03-18,973.817993,621302016
2017-03-19,1036.739990,406648000
2017-03-20,1054.229980,286529984
2017-03-21,1120.540039,337391008
2017-03-22,1049.140015,380840992
2017-03-23,1038.589966,248540000
2017-03-24,937.520020,491038016
2017-03-25,972.778992,435803008
2017-03-26,966.724976,303668000
2017-03-27,1045.770020,372535008
2017-03-28,1047.150024,326332000
2017-03-29,1039.969971,298457984
2017-03-30,1026.430054,352968992
2017-03-31,1071.790039,447287008
2017-04-01,1080.500000,289633984
2017-04-02,1102.170044,514187008
2017-04-03,1143.810059,580444032
2017-04-04,1133.250000,436310016
2017-04-05,1124.780029,414784000
2017-04-06,1182.680054,511222016
2017-04-07,1176.900024,317022016
2017-04-08,1175.949951,209312000
2017-04-09,1187.869995,242343008
2017-04-10,1187.130005,215883008
2017-04-11,1205.010010,216182000
2017-04-12,1200.369995,288702016
2017-04-13,1169.280029,351968992
2017-04-14,1167.540039,254827008
2017-04-15,1172.520020,203559008
2017-04-16,1182.939941,183231008
2017-04-17,1193.910034,253206000
2017-04-18,1211.670044,270524000
2017-04-19,1210.290039,288060992
2017-04-20,1229.079956,315108000
2017-04-21,1222.050049,272167008
2017-04-22,1231.709961,249320000
2017-04-23,1207.209961,258951008
2017-04-24,1250.150024,235806000
2017-04-25,1265.489990,242556000
2017-04-26,1281.079956,329631008
2017-04-27,1317.729980,449196992
2017-04-28,1316.479980,527488992
2017-04-29,1321.790039,422705984
2017-04-30,1347.890015,413115008
2017-05-01,1421.599976,713624000
2017-05-02,1452.819946,477337984
2017-05-03,1490.089966,583795968
2017-05-04,1537.670044,933548992
2017-05-05,1555.449951,946035968
2017-05-06,1578.800049,582529984
2017-05-07,1596.709961,1080029952
2017-05-08,1723.349976,1340320000
2017-05-09,1755.359985,1167920000
2017-05-10,1787.130005,915723008
2017-05-11,1848.569946,799489984
2017-05-12,1724.239990,740984000
2017-05-13,1804.910034,579635008
2017-05-14,1808.910034,437196000
2017-05-15,1738.430054,731529024
2017-05-16,1734.449951,959044992
2017-05-17,1839.089966,1064729984
2017-05-18,1888.650024,894321024
2017-05-19,1987.709961,1157289984
2017-05-20,2084.729980,961336000
2017-05-21,2041.199951,1147859968
2017-05-22,2173.399902,1942220032
2017-05-23,2320.419922,1378749952
2017-05-24,2443.639893,1725379968
2017-05-25,2304.979980,2406700032
2017-05-26,2202.419922,1763480064
2017-05-27,2038.869995,1700480000
2017-05-28,2155.800049,1147139968
2017-05-29,2255.610107,994625024
2017-05-30,2175.469971,1443970048
2017-05-31,2286.409912,1544829952
2017-06-01,2407.879883,1653180032
2017-06-02,2488.550049,1317030016
2017-06-03,2515.350098,1514950016
2017-06-04,2511.810059,1355120000
2017-06-05,2686.810059,1369309952
2017-06-06,2863.199951,2089609984
2017-06-07,2732.159912,1517709952
2017-06-08,2805.620117,1281170048
2017-06-09,2823.810059,1348950016
2017-06-10,2947.709961,2018889984
2017-06-11,2958.110107,1752400000
2017-06-12,2659.629883,2569530112
2017-06-13,2717.020020,1781200000
2017-06-14,2506.370117,1696560000
2017-06-15,2464.580078,2026259968
2017-06-16,2518.560059,1195190016
2017-06-17,2655.879883,1534509952
2017-06-18,2548.290039,1178659968
2017-06-19,2589.600098,1446840064
2017-06-20,2721.790039,1854189952
2017-06-21,2689.100098,1626579968
2017-06-22,2705.409912,1097939968
2017-06-23,2744.909912,961318976
2017-06-24,2608.719971,982750016
2017-06-25,2589.409912,1161100032
2017-06-26,2478.449951,1663280000
2017-06-27,2552.449951,1489789952
2017-06-28,2574.790039,1183869952
2017-06-29,2539.320068,949979008
2017-06-30,2480.840088,860273024
2017-07-01,2434.550049,779913984
2017-07-02,2506.469971,803747008
2017-07-03,2564.060059,964112000
2017-07-04,2601.639893,985516032
2017-07-05,2601.989990,941566016
2017-07-06,2608.560059,761956992
2017-07-07,2518.659912,917411968
2017-07-08,2571.340088,733329984
2017-07-09,2518.439941,527856000
2017-07-10,2372.560059,1111200000
2017-07-11,2337.790039,1329760000
2017-07-12,2398.840088,1117410048
2017-07-13,2357.899902,835769984
2017-07-14,2233.340088,882502976
2017-07-15,1998.859985,993608000
2017-07-16,1929.819946,1182870016
2017-07-17,2228.409912,1201760000
2017-07-18,2318.879883,1512450048
2017-07-19,2273.429932,1245100032
2017-07-20,2817.600098,2249260032
2017-07-21,2667.760010,1489449984
2017-07-22,2810.120117,1177129984
2017-07-23,2730.399902,1072840000
2017-07-24,2754.860107,866473984
2017-07-25,2576.479980,1460089984
2017-07-26,2529.449951,937404032
2017-07-27,2671.780029,789104000
2017-07-28,2809.010010,1380099968
2017-07-29,2726.449951,803745984
2017-07-30,2757.179932,705942976
2017-07-31,2875.340088,860574976
2017-08-01,2718.260010,1324669952
2017-08-02,2710.669922,1094950016
2017-08-03,2804.729980,804796992
2017-08-04,2895.889893,1002120000
2017-08-05,3252.909912,1945699968
2017-08-06,3213.939941,1105030016
2017-08-07,3378.939941,1482279936
2017-08-08,3419.939941,1752760064
2017-08-09,3342.469971,1468960000
2017-08-10,3381.280029,1515110016
2017-08-11,3650.620117,2021190016
2017-08-12,3884.709961,2219589888
2017-08-13,4073.260010,3159089920
2017-08-14,4325.129883,2463089920
2017-08-15,4181.930176,3258050048
2017-08-16,4376.629883,2272039936
2017-08-17,4331.689941,2553359872
2017-08-18,4160.620117,2941710080
2017-08-19,4193.700195,2975820032
2017-08-20,4087.659912,2109769984
2017-08-21,4001.739990,2800890112
2017-08-22,4100.520020,3764239872
2017-08-23,4151.520020,2369819904
2017-08-24,4334.680176,2037750016
2017-08-25,4371.600098,1727970048
2017-08-26,4352.399902,1511609984
2017-08-27,4382.879883,1537459968
2017-08-28,4382.660156,1959330048
2017-08-29,4579.020020,2486080000
2017-08-30,4565.299805,1937849984
2017-08-31,4703.390137,1944930048
2017-09-01,4892.009766,2599079936
2017-09-02,4578.770020,2722139904
2017-09-03,4582.959961,1933190016
2017-09-04,4236.310059,2987330048
2017-09-05,4376.529785,2697969920
2017-09-06,4597.120117,2172100096
2017-09-07,4599.879883,1844620032
2017-09-08,4228.750000,2700890112
2017-09-09,4226.060059,1386230016
2017-09-10,4122.939941,1679090048
2017-09-11,4161.270020,1557330048
2017-09-12,4130.810059,1864530048
2017-09-13,3882.590088,2219409920
2017-09-14,3154.949951,2716310016
2017-09-15,3637.520020,4148069888
2017-09-16,3625.040039,1818400000
2017-09-17,3582.879883,1239149952
2017-09-18,4065.199951,1943209984
2017-09-19,3924.969971,1563980032
2017-09-20,3905.949951,1213830016
2017-09-21,3631.040039,1411480064
2017-09-22,3630.699951,1194829952
2017-09-23,3792.399902,928113984
2017-09-24,3682.840088,768014976
2017-09-25,3926.070068,1374210048
2017-09-26,3892.350098,1043740032
2017-09-27,4200.669922,1686880000
2017-09-28,4174.729980,1712320000
2017-09-29,4163.069824,1367049984
2017-09-30,4338.709961,1207449984
2017-10-01,4403.740234,1208210048
2017-10-02,4409.319824,1431730048
2017-10-03,4317.479980,1288019968
2017-10-04,4229.359863,1116770048
2017-10-05,4328.410156,1161769984
2017-10-06,4370.810059,1069939968
2017-10-07,4426.890137,906928000
2017-10-08,4610.479980,1313869952
2017-10-09,4772.020020,1968739968
2017-10-10,4781.990234,1597139968
2017-10-11,4826.479980,1222279936
2017-10-12,5446.910156,2791610112
2017-10-13,5647.209961,3615480064
2017-10-14,5831.790039,1669030016
2017-10-15,5678.189941,1976039936
2017-10-16,5725.589844,2008070016
2017-10-17,5605.509766,1821570048
2017-10-18,5590.689941,2399269888
2017-10-19,5708.520020,1780540032
2017-10-20,6011.450195,2354429952
2017-10-21,6031.600098,2207099904
2017-10-22,6008.419922,2034630016
2017-10-23,5930.319824,2401840128
2017-10-24,5526.640137,2735699968
2017-10-25,5750.799805,1966989952
2017-10-26,5904.830078,1905040000
2017-10-27,5780.899902,1710130048
2017-10-28,5753.089844,1403920000
2017-10-29,6153.850098,2859040000
2017-10-30,6130.529785,1772150016
2017-10-31,6468.399902,2311379968
2017-11-01,6767.310059,2870320128
2017-11-02,7078.500000,4653770240
2017-11-03,7207.759766,3369860096
2017-11-04,7379.950195,2483800064
2017-11-05,7407.410156,2380410112
2017-11-06,7022.759766,3111899904
2017-11-07,7144.379883,2326340096
2017-11-08,7459.689941,4602200064
2017-11-09,7143.580078,3226249984
2017-11-10,6618.140137,5208249856
2017-11-11,6357.600098,4908680192
2017-11-12,5950.069824,8957349888
2017-11-13,6559.490234,6263249920
2017-11-14,6635.750000,3197110016
2017-11-15,7315.540039,4200880128
2017-11-16,7871.689941,5123809792
2017-11-17,7708.990234,4651670016
2017-11-18,7790.149902,3667190016
2017-11-19,8036.490234,3149319936
2017-11-20,8200.639648,3488450048
2017-11-21,8071.259766,4277609984
2017-11-22,8253.549805,3633530112
2017-11-23,8038.770020,4225179904
2017-11-24,8253.690430,5058610176
2017-11-25,8790.919922,4342060032
2017-11-26,9330.549805,5475579904
2017-11-27,9818.349609,5653320192
2017-11-28,10058.799805,6348819968
2017-11-29,9888.610352,11568799744
2017-11-30,10233.599609,8310689792
2017-12-01,10975.599609,6783119872
2017-12-02,11074.599609,5138500096
2017-12-03,11323.200195,6608309760
2017-12-04,11657.200195,6132409856
2017-12-05,11916.700195,6895260160
2017-12-06,14291.500000,12656300032
2017-12-07,17899.699219,17950699520
2017-12-08,16569.400391,21135998976
2017-12-09,15178.200195,13911300096
2017-12-10,15455.400391,13433299968
2017-12-11,16936.800781,12153900032
2017-12-12,17415.400391,14603799552
2017-12-13,16408.199219,12976900096
2017-12-14,16564.000000,13777399808
2017-12-15,17706.900391,14309999616
2017-12-16,19497.400391,12740599808
2017-12-17,19140.800781,13314599936
2017-12-18,19114.199219,14839499776
2017-12-19,17776.699219,16894499840
2017-12-20,16624.599609,22149699584
2017-12-21,15802.900391,16516599808
2017-12-22,13831.799805,22197999616
2017-12-23,14699.200195,13086000128
2017-12-24,13925.799805,11572299776
2017-12-25,14026.599609,10664699904
2017-12-26,16099.799805,13454300160
2017-12-27,15838.500000,12487600128
2017-12-28,14606.500000,12336499712
2017-12-29,14656.200195,13025500160
2017-12-30,12952.200195,14452599808
2017-12-31,14156.400391,12136299520
2018-01-01,13657.200195,10291200000
2018-01-02,14982.099609,16846600192
2018-01-03,15201.000000,16871900160
2018-01-04,15599.200195,21783199744
2018-01-05,17429.500000,23840899072
2018-01-06,17527.000000,18314600448
2018-01-07,16477.599609,15866000384
2018-01-08,15170.099609,18413899776
2018-01-09,14595.400391,16659999744
2018-01-10,14973.299805,18500800512
2018-01-11,13405.799805,16534099968
2018-01-12,13980.599609,12065699840
2018-01-13,14360.200195,12763599872
2018-01-14,13772.000000,11084099584
2018-01-15,13819.799805,12750799872
2018-01-16,11490.500000,18853799936
2018-01-17,11188.599609,18830600192
2018-01-18,11474.900391,15020399616
2018-01-19,11607.400391,10740400128
2018-01-20,12899.200195,11801700352
2018-01-21,11600.099609,9935179776
2018-01-22,10931.400391,10537400320
2018-01-23,10868.400391,9660609536
2018-01-24,11359.400391,9940989952
2018-01-25,11259.400391,8873169920
2018-01-26,11171.400391,9746199552
2018-01-27,11440.700195,7583269888
2018-01-28,11786.299805,8350360064
2018-01-29,11296.400391,7107359744
2018-01-30,10106.299805,8637859840
2018-01-31,10221.099609,8041160192
2018-02-01,9170.540039,9959400448
2018-02-02,8830.750000,12726899712
2018-02-03,9174.910156,7263790080
2018-02-04,8277.009766,7073549824
2018-02-05,6955.270020,9285289984
2018-02-06,7754.000000,13999800320
2018-02-07,7621.299805,9169280000
2018-02-08,8265.589844,9346750464
2018-02-09,8736.980469,6784820224
2018-02-10,8621.900391,7780960256
2018-02-11,8129.970215,6122189824
2018-02-12,8926.570313,6256439808
2018-02-13,8598.309570,5696719872
2018-02-14,9494.629883,7909819904
2018-02-15,10166.400391,9062540288
2018-02-16,10233.900391,7296159744
2018-02-17,11112.700195,8660880384
2018-02-18,10551.799805,8744009728
2018-02-19,11225.299805,7652089856
2018-02-20,11403.700195,9926540288
2018-02-21,10690.400391,9405339648
2018-02-22,10005.000000,8040079872
2018-02-23,10301.099609,7739500032
2018-02-24,9813.070313,6917929984
2018-02-25,9664.730469,5706939904
2018-02-26,10366.700195,7287690240
2018-02-27,10725.599609,6966179840
2018-02-28,10397.900391,6936189952
2018-03-01,10951.000000,7317279744
2018-03-02,11086.400391,7620590080
2018-03-03,11489.700195,6690570240
2018-03-04,11512.599609,6084149760
2018-03-05,11573.299805,6468539904
2018-03-06,10779.900391,6832169984
2018-03-07,9965.570313,8797910016
2018-03-08,9395.009766,7186089984
2018-03-09,9337.549805,8704190464
2018-03-10,8866.000000,5386319872
2018-03-11,9578.629883,6296370176
2018-03-12,9205.120117,6457399808
2018-03-13,9194.849609,5991139840
2018-03-14,8269.809570,6438230016
2018-03-15,8300.860352,6834429952
2018-03-16,8338.349609,5289379840
2018-03-17,7916.879883,4426149888
2018-03-18,8223.679688,6639190016
2018-03-19,8630.650391,6729110016
2018-03-20,8913.469727,6361789952
2018-03-21,8929.280273,6043129856
2018-03-22,8728.469727,5530390016
2018-03-23,8879.620117,5954120192
2018-03-24,8668.120117,5664600064
2018-03-25,8495.780273,4569880064
2018-03-26,8209.400391,5921039872
2018-03-27,7833.040039,5378250240
2018-03-28,7954.479980,4935289856
2018-03-29,7165.700195,6361229824
2018-03-30,6890.520020,6289509888
2018-03-31,6973.529785,4553269760
2018-04-01,6844.229980,4532100096
2018-04-02,7083.799805,4333440000
2018-04-03,7456.109863,5499700224
2018-04-04,6853.839844,4936000000
2018-04-05,6811.470215,5639320064
2018-04-06,6636.319824,3766810112
2018-04-07,6911.089844,3976610048
2018-04-08,7023.520020,3652499968
2018-04-09,6770.729980,4894060032
2018-04-10,6834.759766,4272750080
2018-04-11,6968.319824,4641889792
2018-04-12,7889.250000,8906250240
2018-04-13,7895.959961,7764460032
2018-04-14,7986.240234,5191430144
2018-04-15,8329.110352,5244480000
2018-04-16,8058.669922,5631309824
2018-04-17,7902.089844,6900879872
2018-04-18,8163.419922,6529909760
2018-04-19,8294.309570,7063209984
2018-04-20,8845.830078,8438110208
2018-04-21,8895.580078,7548550144
2018-04-22,8802.459961,6629899776
2018-04-23,8930.879883,6925190144
2018-04-24,9697.500000,10678800384
2018-04-25,8845.740234,11083100160
2018-04-26,9281.509766,8970559488
2018-04-27,8987.049805,7566289920
2018-04-28,9348.480469,7805479936
2018-04-29,9419.080078,8853000192
2018-04-30,9240.549805,8673920000
2018-05-01,9119.009766,7713019904
2018-05-02,9235.919922,7558159872
2018-05-03,9743.860352,10207299584
2018-05-04,9700.759766,8217829888
2018-05-05,9858.150391,7651939840
2018-05-06,9654.799805,7222280192
2018-05-07,9373.009766,7394019840
2018-05-08,9234.820313,7415869952
2018-05-09,9325.179688,7226890240
2018-05-10,9043.940430,6906699776
2018-05-11,8441.490234,8488520192
2018-05-12,8504.889648,6821380096
2018-05-13,8723.940430,5866379776
2018-05-14,8716.790039,7364149760
2018-05-15,8510.379883,6705710080
2018-05-16,8368.830078,6760220160
2018-05-17,8094.319824,5862530048
2018-05-18,8250.969727,5764190208
2018-05-19,8247.179688,4712399872
2018-05-20,8513.250000,5191059968
2018-05-21,8418.990234,5154990080
2018-05-22,8041.779785,5137010176
2018-05-23,7557.819824,6491120128
2018-05-24,7587.339844,6049220096
2018-05-25,7480.140137,4867829760
2018-05-26,7355.879883,4051539968
2018-05-27,7368.220215,4056519936
2018-05-28,7135.990234,5040600064
2018-05-29,7472.589844,5662660096
2018-05-30,7406.520020,4922540032
2018-05-31,7494.169922,5127130112
2018-06-01,7541.450195,4921460224
2018-06-02,7643.450195,4939299840
2018-06-03,7720.250000,4851760128
2018-06-04,7514.470215,4993169920
2018-06-05,7633.759766,4961739776
2018-06-06,7653.979980,4692259840
2018-06-07,7678.240234,4485799936
2018-06-08,7624.919922,4227579904
2018-06-09,7531.979980,3845220096
2018-06-10,6786.020020,5804839936
2018-06-11,6906.919922,4745269760
2018-06-12,6582.359863,4654380032
2018-06-13,6349.899902,5052349952
2018-06-14,6675.350098,5138710016
2018-06-15,6456.580078,3955389952
2018-06-16,6550.160156,3194170112
2018-06-17,6499.270020,3104019968
2018-06-18,6734.819824,4039200000
2018-06-19,6769.939941,4057029888
2018-06-20,6776.549805,3888640000
2018-06-21,6729.740234,3529129984
2018-06-22,6083.689941,5079810048
2018-06-23,6162.479980,3431360000
2018-06-24,6173.229980,4566909952
2018-06-25,6249.180176,5500810240
2018-06-26,6093.669922,3279759872
2018-06-27,6157.129883,3296219904
2018-06-28,5903.439941,3467800064
2018-06-29,6218.299805,3966230016
2018-06-30,6404.000000,4543860224
2018-07-01,6385.819824,4788259840
2018-07-02,6614.180176,4396930048
2018-07-03,6529.589844,4672309760
2018-07-04,6597.549805,4176689920
2018-07-05,6639.140137,4999240192
2018-07-06,6673.500000,4313959936
2018-07-07,6856.930176,3961080064
2018-07-08,6773.879883,3386210048
2018-07-09,6741.750000,3718129920
2018-07-10,6329.950195,4052430080
2018-07-11,6394.709961,3644859904
2018-07-12,6228.810059,3770170112
2018-07-13,6238.049805,3805400064
2018-07-14,6276.120117,2923670016
2018-07-15,6359.640137,3285459968
2018-07-16,6741.750000,4725799936
2018-07-17,7321.040039,5961950208
2018-07-18,7370.779785,6103410176
2018-07-19,7466.859863,5111629824
2018-07-20,7354.129883,4936869888
2018-07-21,7419.290039,3726609920
2018-07-22,7418.490234,3695460096
2018-07-23,7711.109863,5132480000
2018-07-24,8424.269531,7277689856
2018-07-25,8181.390137,5845400064
2018-07-26,7951.580078,4899089920
2018-07-27,8165.009766,5195879936
2018-07-28,8192.150391,3988750080
2018-07-29,8218.459961,4107190016
2018-07-30,8180.479980,5551400000
2018-07-31,7780.439941,5287530000
2018-08-01,7624.910156,4797620000
2018-08-02,7567.149902,4214110000
2018-08-03,7434.390137,4627150000
2018-08-04,7032.850098,4268390000
2018-08-05,7068.479980,3679110000
2018-08-06,6951.799805,3925900000
2018-08-07,6753.120117,4682800000
2018-08-08,6305.799805,5064430000
2018-08-09,6568.229980,4267040000
2018-08-10,6184.709961,4528680000
2018-08-11,6295.729980,4047850000
2018-08-12,6322.689941,5665250000
2018-08-13,6297.569824,4083980000
2018-08-14,6199.709961,5301700000
2018-08-15,6308.520020,4895450000
2018-08-16,6334.729980,4328420000
2018-08-17,6580.629883,4992990000
2018-08-18,6423.759766,3984520000
2018-08-19,6506.069824,3311170000
2018-08-20,6308.529785,3665100000
2018-08-21,6488.759766,3377180000
2018-08-22,6376.709961,4668110000
2018-08-23,6534.879883,3426180000
2018-08-24,6719.959961,4097820000
2018-08-25,6763.189941,3312600000
2018-08-26,6707.259766,3295500000
2018-08-27,6884.640137,4019000000
2018-08-28,7096.279785,4659940000
2018-08-29,7047.160156,4145880000
2018-08-30,6978.229980,4463250000
2018-08-31,7037.580078,4495650000
2018-09-01,7193.250000,4116050000
2018-09-02,7272.720215,4329540000
2018-09-03,7260.060059,4087760000
2018-09-04,7361.660156,4273640000
2018-09-05,6792.830078,5800460000
2018-09-06,6529.169922,5523470000
2018-09-07,6467.069824,4264680000
2018-09-08,6225.979980,3835060000
2018-09-09,6300.859863,3671890000
2018-09-10,6329.700195,3714100000
2018-09-11,6321.200195,3849910000
2018-09-12,6351.799805,4064230000
2018-09-13,6517.310059,4210910000
2018-09-14,6512.709961,4076220000
2018-09-15,6543.200195,3216300000
2018-09-16,6517.180176,3273730000
2018-09-17,6281.200195,3910780000
2018-09-18,6371.299805,4180090000
2018-09-19,6398.540039,4431340000
2018-09-20,6519.669922,4348110000
2018-09-21,6734.950195,6531940000
2018-09-22,6721.979980,4509660000
2018-09-23,6710.629883,4197500000
2018-09-24,6595.410156,4177310000
2018-09-25,6446.470215,4726180000
2018-09-26,6495.000000,4437300000
2018-09-27,6676.750000,4606810000
2018-09-28,6644.129883,5014430000
2018-09-29,6601.959961,4363690000
2018-09-30,6625.560059,4002280000
2018-10-01,6589.620117,4000970000
2018-10-02,6556.100098,3979260000
2018-10-03,6502.589844,3887310000
2018-10-04,6576.689941,3838410000
2018-10-05,6622.479980,3671500000
2018-10-06,6588.310059,3259740000
2018-10-07,6602.950195,3306630000
2018-10-08,6652.229980,3979460000
2018-10-09,6642.640137,3580810000
2018-10-10,6585.529785,3787650000
2018-10-11,6256.240234,5181640000
2018-10-12,6274.580078,3783500000
2018-10-13,6285.990234,3064030000
2018-10-14,6290.930176,3085320000
2018-10-15,6596.540039,7370770000
2018-10-16,6596.109863,4074800000
2018-10-17,6544.430176,4088420000
2018-10-18,6476.709961,3924080000
2018-10-19,6465.410156,3578870000
2018-10-20,6489.189941,3379130000
2018-10-21,6482.350098,3253610000
2018-10-22,6487.160156,3672860000
2018-10-23,6475.740234,3716150000
2018-10-24,6495.839844,3424670000
2018-10-25,6476.290039,3230550000
2018-10-26,6474.750000,3306050000
2018-10-27,6480.379883,3393250000
2018-10-28,6486.390137,3445190000
2018-10-29,6332.629883,4199910000
2018-10-30,6334.270020,3781100000
2018-10-31,6317.609863,4191240000
